Date,Source,Site ID,POC,Daily.Max.8.hour.Ozone.Concentration,UNITS,DAILY_AQI_VALUE,Site.Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
1/12/2016,AQS,360319991,1,0.027,ppm,25,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
1/13/2016,AQS,360319991,1,0.035,ppm,32,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
1/14/2016,AQS,360319991,1,0.028,ppm,26,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
1/15/2016,AQS,360319991,1,0.026,ppm,24,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
1/17/2016,AQS,360319991,1,0.035,ppm,32,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
1/18/2016,AQS,360319991,1,0.038,ppm,35,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
1/19/2016,AQS,360319991,1,0.035,ppm,32,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
1/20/2016,AQS,360319991,1,0.037,ppm,34,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
1/21/2016,AQS,360319991,1,0.037,ppm,34,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
1/22/2016,AQS,360319991,1,0.039,ppm,36,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
1/23/2016,AQS,360319991,1,0.036,ppm,33,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
1/24/2016,AQS,360319991,1,0.039,ppm,36,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
1/25/2016,AQS,360319991,1,0.035,ppm,32,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
1/26/2016,AQS,360319991,1,0.033,ppm,31,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
1/27/2016,AQS,360319991,1,0.033,ppm,31,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
1/28/2016,AQS,360319991,1,0.034,ppm,31,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
1/29/2016,AQS,360319991,1,0.026,ppm,24,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
1/30/2016,AQS,360319991,1,0.031,ppm,29,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
2/5/2016,AQS,360319991,1,0.036,ppm,33,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
2/6/2016,AQS,360319991,1,0.034,ppm,31,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
2/7/2016,AQS,360319991,1,0.035,ppm,32,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
2/8/2016,AQS,360319991,1,0.042,ppm,39,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
2/9/2016,AQS,360319991,1,0.033,ppm,31,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
2/10/2016,AQS,360319991,1,0.033,ppm,31,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
2/11/2016,AQS,360319991,1,0.035,ppm,32,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
2/12/2016,AQS,360319991,1,0.04,ppm,37,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
2/13/2016,AQS,360319991,1,0.033,ppm,31,Huntington Wildlife Forest,14,82,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
2/15/2016,AQS,360319991,1,0.034,ppm,31,Huntington Wildlife Forest,13,76,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
2/16/2016,AQS,360319991,1,0.038,ppm,35,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
2/17/2016,AQS,360319991,1,0.035,ppm,32,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
2/18/2016,AQS,360319991,1,0.038,ppm,35,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
2/19/2016,AQS,360319991,1,0.04,ppm,37,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
2/20/2016,AQS,360319991,1,0.039,ppm,36,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
2/21/2016,AQS,360319991,1,0.033,ppm,31,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
2/22/2016,AQS,360319991,1,0.039,ppm,36,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
2/23/2016,AQS,360319991,1,0.038,ppm,35,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
2/24/2016,AQS,360319991,1,0.037,ppm,34,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
2/25/2016,AQS,360319991,1,0.037,ppm,34,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
2/26/2016,AQS,360319991,1,0.04,ppm,37,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
2/27/2016,AQS,360319991,1,0.041,ppm,38,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
2/28/2016,AQS,360319991,1,0.048,ppm,44,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
3/1/2016,AQS,360319991,1,0.039,ppm,36,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
3/2/2016,AQS,360319991,1,0.035,ppm,32,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
3/3/2016,AQS,360319991,1,0.039,ppm,36,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
3/4/2016,AQS,360319991,1,0.039,ppm,36,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
3/5/2016,AQS,360319991,1,0.04,ppm,37,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
3/6/2016,AQS,360319991,1,0.044,ppm,41,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
3/7/2016,AQS,360319991,1,0.03,ppm,28,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
3/8/2016,AQS,360319991,1,0.032,ppm,30,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
3/9/2016,AQS,360319991,1,0.049,ppm,45,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
3/10/2016,AQS,360319991,1,0.019,ppm,18,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
3/11/2016,AQS,360319991,1,0.031,ppm,29,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
3/12/2016,AQS,360319991,1,0.043,ppm,40,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
3/13/2016,AQS,360319991,1,0.041,ppm,38,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
3/14/2016,AQS,360319991,1,0.04,ppm,37,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
3/15/2016,AQS,360319991,1,0.038,ppm,35,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
3/16/2016,AQS,360319991,1,0.037,ppm,34,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
3/17/2016,AQS,360319991,1,0.042,ppm,39,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
3/18/2016,AQS,360319991,1,0.038,ppm,35,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
3/19/2016,AQS,360319991,1,0.041,ppm,38,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
3/20/2016,AQS,360319991,1,0.044,ppm,41,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
3/21/2016,AQS,360319991,1,0.042,ppm,39,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
3/22/2016,AQS,360319991,1,0.044,ppm,41,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
3/23/2016,AQS,360319991,1,0.038,ppm,35,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
3/24/2016,AQS,360319991,1,0.041,ppm,38,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
3/25/2016,AQS,360319991,1,0.037,ppm,34,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
3/26/2016,AQS,360319991,1,0.04,ppm,37,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
3/27/2016,AQS,360319991,1,0.048,ppm,44,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
3/28/2016,AQS,360319991,1,0.038,ppm,35,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
3/29/2016,AQS,360319991,1,0.042,ppm,39,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
3/30/2016,AQS,360319991,1,0.048,ppm,44,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
4/1/2016,AQS,360319991,1,0.042,ppm,39,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
4/2/2016,AQS,360319991,1,0.042,ppm,39,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
4/3/2016,AQS,360319991,1,0.039,ppm,36,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
4/4/2016,AQS,360319991,1,0.039,ppm,36,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
4/5/2016,AQS,360319991,1,0.042,ppm,39,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
4/6/2016,AQS,360319991,1,0.043,ppm,40,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
4/7/2016,AQS,360319991,1,0.039,ppm,36,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
4/8/2016,AQS,360319991,1,0.038,ppm,35,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
4/9/2016,AQS,360319991,1,0.041,ppm,38,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
4/10/2016,AQS,360319991,1,0.041,ppm,38,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
4/11/2016,AQS,360319991,1,0.036,ppm,33,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
4/12/2016,AQS,360319991,1,0.034,ppm,31,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
4/13/2016,AQS,360319991,1,0.038,ppm,35,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
4/14/2016,AQS,360319991,1,0.042,ppm,39,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
4/16/2016,AQS,360319991,1,0.052,ppm,48,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
4/17/2016,AQS,360319991,1,0.054,ppm,50,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
4/18/2016,AQS,360319991,1,0.056,ppm,54,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
4/19/2016,AQS,360319991,1,0.044,ppm,41,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
4/20/2016,AQS,360319991,1,0.049,ppm,45,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
4/21/2016,AQS,360319991,1,0.056,ppm,54,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
4/22/2016,AQS,360319991,1,0.053,ppm,49,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
4/23/2016,AQS,360319991,1,0.042,ppm,39,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
4/24/2016,AQS,360319991,1,0.05,ppm,46,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
4/25/2016,AQS,360319991,1,0.042,ppm,39,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
4/26/2016,AQS,360319991,1,0.039,ppm,36,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
4/27/2016,AQS,360319991,1,0.047,ppm,44,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
4/28/2016,AQS,360319991,1,0.044,ppm,41,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
4/29/2016,AQS,360319991,1,0.046,ppm,43,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
4/30/2016,AQS,360319991,1,0.045,ppm,42,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
5/1/2016,AQS,360319991,1,0.043,ppm,40,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
5/2/2016,AQS,360319991,1,0.028,ppm,26,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
5/3/2016,AQS,360319991,1,0.035,ppm,32,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
5/4/2016,AQS,360319991,1,0.026,ppm,24,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
5/5/2016,AQS,360319991,1,0.035,ppm,32,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
5/6/2016,AQS,360319991,1,0.047,ppm,44,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
5/7/2016,AQS,360319991,1,0.048,ppm,44,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
5/8/2016,AQS,360319991,1,0.037,ppm,34,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
5/9/2016,AQS,360319991,1,0.037,ppm,34,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
5/10/2016,AQS,360319991,1,0.04,ppm,37,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
5/11/2016,AQS,360319991,1,0.053,ppm,49,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
5/13/2016,AQS,360319991,1,0.045,ppm,42,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
5/15/2016,AQS,360319991,1,0.028,ppm,26,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
5/16/2016,AQS,360319991,1,0.039,ppm,36,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
5/17/2016,AQS,360319991,1,0.039,ppm,36,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
5/18/2016,AQS,360319991,1,0.041,ppm,38,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
5/19/2016,AQS,360319991,1,0.043,ppm,40,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
5/26/2016,AQS,360319991,1,0.05,ppm,46,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
5/27/2016,AQS,360319991,1,0.051,ppm,47,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
5/28/2016,AQS,360319991,1,0.058,ppm,61,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
5/29/2016,AQS,360319991,1,0.04,ppm,37,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
5/30/2016,AQS,360319991,1,0.047,ppm,44,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
5/31/2016,AQS,360319991,1,0.045,ppm,42,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
6/1/2016,AQS,360319991,1,0.037,ppm,34,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
6/2/2016,AQS,360319991,1,0.045,ppm,42,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
6/3/2016,AQS,360319991,1,0.046,ppm,43,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
6/4/2016,AQS,360319991,1,0.042,ppm,39,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
6/5/2016,AQS,360319991,1,0.032,ppm,30,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
6/6/2016,AQS,360319991,1,0.042,ppm,39,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
6/7/2016,AQS,360319991,1,0.043,ppm,40,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
6/8/2016,AQS,360319991,1,0.018,ppm,17,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
6/9/2016,AQS,360319991,1,0.034,ppm,31,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
6/10/2016,AQS,360319991,1,0.024,ppm,22,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
6/11/2016,AQS,360319991,1,0.019,ppm,18,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
6/12/2016,AQS,360319991,1,0.023,ppm,21,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
6/13/2016,AQS,360319991,1,0.016,ppm,15,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
6/14/2016,AQS,360319991,1,0.022,ppm,20,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
6/15/2016,AQS,360319991,1,0.028,ppm,26,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
6/16/2016,AQS,360319991,1,0.038,ppm,35,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
6/17/2016,AQS,360319991,1,0.035,ppm,32,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
6/18/2016,AQS,360319991,1,0.041,ppm,38,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
6/19/2016,AQS,360319991,1,0.05,ppm,46,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
6/20/2016,AQS,360319991,1,0.063,ppm,77,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
6/21/2016,AQS,360319991,1,0.036,ppm,33,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
6/22/2016,AQS,360319991,1,0.028,ppm,26,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
6/23/2016,AQS,360319991,1,0.034,ppm,31,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
6/24/2016,AQS,360319991,1,0.033,ppm,31,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
6/25/2016,AQS,360319991,1,0.039,ppm,36,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
6/26/2016,AQS,360319991,1,0.054,ppm,50,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
6/27/2016,AQS,360319991,1,0.039,ppm,36,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
6/28/2016,AQS,360319991,1,0.039,ppm,36,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
6/29/2016,AQS,360319991,1,0.02,ppm,19,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
6/30/2016,AQS,360319991,1,0.029,ppm,27,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
7/1/2016,AQS,360319991,1,0.042,ppm,39,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
7/2/2016,AQS,360319991,1,0.022,ppm,20,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
7/3/2016,AQS,360319991,1,0.03,ppm,28,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
7/4/2016,AQS,360319991,1,0.033,ppm,31,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
7/5/2016,AQS,360319991,1,0.043,ppm,40,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
7/6/2016,AQS,360319991,1,0.043,ppm,40,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
7/7/2016,AQS,360319991,1,0.041,ppm,38,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
7/8/2016,AQS,360319991,1,0.031,ppm,29,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
7/9/2016,AQS,360319991,1,0.036,ppm,33,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
7/10/2016,AQS,360319991,1,0.008,ppm,7,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
7/11/2016,AQS,360319991,1,0.024,ppm,22,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
7/12/2016,AQS,360319991,1,0.033,ppm,31,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
7/13/2016,AQS,360319991,1,0.047,ppm,44,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
7/14/2016,AQS,360319991,1,0.03,ppm,28,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
7/15/2016,AQS,360319991,1,0.034,ppm,31,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
7/16/2016,AQS,360319991,1,0.012,ppm,11,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
7/17/2016,AQS,360319991,1,0.029,ppm,27,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
7/18/2016,AQS,360319991,1,0.041,ppm,38,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
7/19/2016,AQS,360319991,1,0.02,ppm,19,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
7/20/2016,AQS,360319991,1,0.023,ppm,21,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
7/21/2016,AQS,360319991,1,0.042,ppm,39,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
7/22/2016,AQS,360319991,1,0.043,ppm,40,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
7/23/2016,AQS,360319991,1,0.031,ppm,29,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
7/24/2016,AQS,360319991,1,0.027,ppm,25,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
7/25/2016,AQS,360319991,1,0.024,ppm,22,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
7/26/2016,AQS,360319991,1,0.022,ppm,20,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
7/27/2016,AQS,360319991,1,0.029,ppm,27,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
7/28/2016,AQS,360319991,1,0.029,ppm,27,Huntington Wildlife Forest,17,100,44201,Ozone,,,36,New York,31,Essex,43.9731,-74.2232
